timestamp,CPS,CPM,uSv/h,mR/h
2025-09-24 18:49:36,30.817,1849.00,12.022,1.202
2025-09-24 18:50:36,32.483,1949.00,12.672,1.267
2025-09-24 18:51:36,32.000,1920.00,12.484,1.248
2025-09-24 18:52:36,31.850,1911.00,12.425,1.243
2025-09-24 18:53:36,30.183,1811.00,11.775,1.178
2025-09-24 18:54:36,20.200,1212.00,7.880,0.788
